Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 IX,ZR,0,0,0,0,0,70,-1,0,-1,0.45714285714285713
 IX,RF,10,50,0,11,0.5037135278514588,80,-1,0,-1,0.5375
 IX,SVM,0,0,rbf,0,0.4960212201591512,80,10,0,-1,0.5625
 IX,KNN,0,0,chebyshev,0,0.5058355437665782,80,-1,0,7,0.4
 IX,ZR,0,0,0,0,0,80,-1,0,-1,0.625
 IX,RF,40,40,0,11,0.5037433155080214,90,-1,0,-1,0.45555555555555555
 IX,SVM,0,0,poly,0,0.4959893048128342,90,100,3,-1,0.4222222222222222
 IX,KNN,0,0,canberra,0,0.4868983957219251,90,-1,0,11,0.5
 IX,ZR,0,0,0,0,0,90,-1,0,-1,0.4666666666666667
 IX,RF,10,10,0,11,0.48960863697705803,100,-1,0,-1,0.45
 IX,SVM,0,0,linear,0,0.5049932523616734,100,0.5,0,-1,0.56
 IX,KNN,0,0,chebyshev,0,0.5279352226720648,100,-1,0,5,0.48
 IX,ZR,0,0,0,0,0,100,-1,0,-1,0.58
 HUN,RF,20,20,0,11,0.4464957264957265,10,-1,0,-1,0.7
 HUN,SVM,0,0,poly,0,0.4437606837606838,10,10,3,-1,0.6
 HUN,KNN,0,0,canberra,0,0.3688888888888889,10,-1,0,11,0.5
 HUN,ZR,0,0,0,0,0,10,-1,0,-1,0.1
 HUN,RF,40,10,0,11,0.504152249134948,20,-1,0,-1,0.75
 HUN,SVM,0,0,rbf,0,0.5266435986159169,20,1,0,-1,0.7
 HUN,KNN,0,0,canberra,0,0.4986159169550173,20,-1,0,11,0.5
 HUN,ZR,0,0,0,0,0,20,-1,0,-1,0.75
 HUN,RF,50,40,0,11,0.5118881118881119,30,-1,0,-1,0.26666666666666666
 HUN,SVM,0,0,linear,0,0.551048951048951,30,10,0,-1,0.23333333333333334
 HUN,KNN,0,0,canberra,0,0.4982517482517482,30,-1,0,11,0.6
 HUN,ZR,0,0,0,0,0,30,-1,0,-1,0.26666666666666666
 HUN,RF,50,40,0,11,0.5437168141592921,40,-1,0,-1,0.225
 HUN,SVM,0,0,linear,0,0.5791150442477876,40,0.5,0,-1,0.35
 HUN,KNN,0,0,euclidean,0,0.5168141592920354,40,-1,0,9,0.475
 HUN,ZR,0,0,0,0,0,40,-1,0,-1,0.5
 HUN,RF,30,20,0,11,0.5390681003584229,50,-1,0,-1,0.5
 HUN,SVM,0,0,linear,0,0.546236559139785,50,100,0,-1,0.14
 HUN,KNN,0,0,euclidean,0,0.532258064516129,50,-1,0,9,0.3
 HUN,ZR,0,0,0,0,0,50,-1,0,-1,0.82
 HUN,RF,50,30,0,11,0.5065217391304347,60,-1,0,-1,0.5666666666666667
 HUN,SVM,0,0,linear,0,0.5351449275362319,60,0.5,0,-1,0.6
 HUN,KNN,0,0,canberra,0,0.505072463768116,60,-1,0,5,0.31666666666666665
 HUN,ZR,0,0,0,0,0,60,-1,0,-1,0.3
 HUN,RF,10,40,0,11,0.5277064220183486,70,-1,0,-1,0.2571428571428571
 HUN,SVM,0,0,poly,0,0.5247706422018349,70,100,3,-1,0.2571428571428571
