Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 HUN,RF,20,50,0,1,0.5107407407407407,60,-1,0,-1,0.4
 HUN,SVM,0,0,poly,11,0.522962962962963,60,100,1,-1,0.2833333333333333
 HUN,KNN,0,0,hamming,12,0.5018518518518519,60,-1,0,3,0.25
 HUN,ZR,0,0,0,0,0,60,-1,0,-1,0.2833333333333333
 HUN,RF,50,30,0,10,0.5587242026266417,70,-1,0,-1,0.18571428571428572
 HUN,SVM,0,0,poly,10,0.5459662288930581,70,100,2,-1,0.8857142857142857
 HUN,KNN,0,0,canberra,11,0.5433395872420262,70,-1,0,3,0.3
 HUN,ZR,0,0,0,0,0,70,-1,0,-1,0.11428571428571428
 HUN,RF,50,10,0,1,0.5639468690702087,80,-1,0,-1,0.325
 HUN,SVM,0,0,poly,12,0.5267552182163188,80,100,4,-1,0.65
 HUN,KNN,0,0,braycurtis,11,0.530550284629981,80,-1,0,3,0.3375
 HUN,ZR,0,0,0,0,0,80,-1,0,-1,0.35
 HUN,RF,30,10,0,15,0.565,90,-1,0,-1,0.5333333333333333
 HUN,SVM,0,0,poly,15,0.5330769230769231,90,100,3,-1,0.4666666666666667
 HUN,KNN,0,0,manhattan,11,0.5307692307692308,90,-1,0,3,0.4444444444444444
 HUN,ZR,0,0,0,0,0,90,-1,0,-1,0.5
 HUN,RF,50,50,0,5,0.5723196881091618,100,-1,0,-1,0.46
 HUN,SVM,0,0,rbf,10,0.5582846003898635,100,5,0,-1,0.6
 HUN,KNN,0,0,canberra,17,0.5539961013645224,100,-1,0,3,0.5
 HUN,ZR,0,0,0,0,0,100,-1,0,-1,0.4
 KMT,RF,40,10,0,23,0.4299625468164794,10,-1,0,-1,0.8
 KMT,SVM,0,0,rbf,23,0.50187265917603,10,10,0,-1,0.7
 KMT,KNN,0,0,hamming,15,0.41972534332084893,10,-1,0,3,0.7
 KMT,ZR,0,0,0,0,0,10,-1,0,-1,0.3
 KMT,RF,50,50,0,23,0.5486792452830188,20,-1,0,-1,0.25
 KMT,SVM,0,0,poly,19,0.5911949685534591,20,100,2,-1,0.35
 KMT,KNN,0,0,euclidean,19,0.5325786163522013,20,-1,0,3,0.5
 KMT,ZR,0,0,0,0,0,20,-1,0,-1,0.85
 KMT,RF,30,40,0,22,0.584263959390863,30,-1,0,-1,0.4666666666666667
 KMT,SVM,0,0,poly,14,0.5733502538071066,30,100,2,-1,0.5333333333333333
 KMT,KNN,0,0,chebyshev,10,0.5350253807106599,30,-1,0,3,0.36666666666666664
 KMT,ZR,0,0,0,0,0,30,-1,0,-1,0.36666666666666664
 KMT,RF,30,50,0,23,0.6151088348271447,40,-1,0,-1,0.575
 KMT,SVM,0,0,linear,18,0.6443021766965429,40,100,0,-1,0.6
 KMT,KNN,0,0,euclidean,11,0.5341869398207426,40,-1,0,3,0.65
 KMT,ZR,0,0,0,0,0,40,-1,0,-1,0.325
 KMT,RF,10,20,0,6,0.567741935483871,50,-1,0,-1,0.5
 KMT,SVM,0,0,linear,16,0.5527741935483871,50,5,0,-1,0.52
 KMT,KNN,0,0,chebyshev,13,0.5230967741935484,50,-1,0,3,0.62
 KMT,ZR,0,0,0,0,0,50,-1,0,-1,0.52
 KMT,RF,50,50,0,21,0.5578125,60,-1,0,-1,0.5666666666666667
 KMT,SVM,0,0,rbf,12,0.53671875,60,5,0,-1,0.65
 KMT,KNN,0,0,chebyshev,12,0.5151041666666667,60,-1,0,3,0.48333333333333334
 KMT,ZR,0,0,0,0,0,60,-1,0,-1,0.35
 KMT,RF,10,10,0,2,0.521419185282523,70,-1,0,-1,0.5142857142857142
 KMT,SVM,0,0,linear,21,0.5474375821287779,70,10,0,-1,0.5428571428571428
 KMT,KNN,0,0,manhattan,13,0.5151116951379764,70,-1,0,3,0.6
 KMT,ZR,0,0,0,0,0,70,-1,0,-1,0.5428571428571428
 KMT,RF,10,10,0,4,0.5385430463576159,80,-1,0,-1,0.5875
 KMT,SVM,0,0,linear,13,0.5449006622516557,80,1,0,-1,0.7125
 KMT,KNN,0,0,euclidean,18,0.526887417218543,80,-1,0,3,0.6125
 KMT,ZR,0,0,0,0,0,80,-1,0,-1,0.7125
 KMT,RF,50,40,0,8,0.5307486631016043,90,-1,0,-1,0.4888888888888889
 KMT,SVM,0,0,linear,10,0.5449197860962567,90,1,0,-1,0.6222222222222222
 KMT,KNN,0,0,braycurtis,10,0.5270053475935829,90,-1,0,3,0.45555555555555555
 KMT,ZR,0,0,0,0,0,90,-1,0,-1,0.5555555555555556
 KMT,RF,30,50,0,1,0.5500674763832658,100,-1,0,-1,0.52
 KMT,SVM,0,0,linear,10,0.5427800269905533,100,0.5,0,-1,0.34
 KMT,KNN,0,0,canberra,10,0.5031039136302294,100,-1,0,3,0.43
 KMT,ZR,0,0,0,0,0,100,-1,0,-1,0.34
 BHP,RF,40,40,0,23,0.4775,10,-1,0,-1,0.0
 BHP,SVM,0,0,poly,19,0.53,10,100,2,-1,0.1
 BHP,KNN,0,0,chebyshev,16,0.445,10,-1,0,3,1.0
 BHP,ZR,0,0,0,0,0,10,-1,0,-1,0.0
 BHP,RF,40,10,0,17,0.5428211586901763,20,-1,0,-1,0.5
 BHP,SVM,0,0,linear,22,0.5496221662468513,20,5,0,-1,0.55
 BHP,KNN,0,0,manhattan,15,0.5027707808564231,20,-1,0,3,0.95
 BHP,ZR,0,0,0,0,0,20,-1,0,-1,0.95
 BHP,RF,50,10,0,2,0.5313850063532402,30,-1,0,-1,0.3
 BHP,SVM,0,0,linear,22,0.6066073697585769,30,10,0,-1,0.26666666666666666
 BHP,KNN,0,0,canberra,10,0.5130876747141042,30,-1,0,3,0.4
 BHP,ZR,0,0,0,0,0,30,-1,0,-1,0.26666666666666666
 BHP,RF,40,10,0,14,0.5538461538461539,40,-1,0,-1,1.0
 BHP,SVM,0,0,linear,13,0.6374358974358975,40,100,0,-1,1.0
 BHP,KNN,0,0,canberra,13,0.5176923076923077,40,-1,0,3,0.925
 BHP,ZR,0,0,0,0,0,40,-1,0,-1,1.0
 BHP,RF,10,10,0,1,0.5191214470284238,50,-1,0,-1,0.66
 BHP,SVM,0,0,poly,11,0.531266149870801,50,100,2,-1,0.5
 BHP,KNN,0,0,hamming,10,0.5033591731266149,50,-1,0,3,1.0
 BHP,ZR,0,0,0,0,0,50,-1,0,-1,1.0
 BHP,RF,20,10,0,8,0.5282920469361148,60,-1,0,-1,0.48333333333333334
 BHP,SVM,0,0,poly,13,0.5288135593220339,60,0.5,2,-1,0.48333333333333334
 BHP,KNN,0,0,hamming,10,0.5157757496740547,60,-1,0,3,0.5
 BHP,ZR,0,0,0,0,0,60,-1,0,-1,0.48333333333333334
 BHP,RF,50,30,0,11,0.5194736842105263,70,-1,0,-1,0.5714285714285714
 BHP,SVM,0,0,poly,13,0.5336842105263158,70,100,3,-1,0.6714285714285714
 BHP,KNN,0,0,hamming,14,0.4978947368421053,70,-1,0,3,0.6285714285714286
 BHP,ZR,0,0,0,0,0,70,-1,0,-1,0.3142857142857143
 BHP,RF,20,40,0,5,0.5297082228116711,80,-1,0,-1,0.425
 BHP,SVM,0,0,poly,11,0.5273209549071618,80,10,2,-1,0.4625
 BHP,KNN,0,0,canberra,15,0.5175066312997347,80,-1,0,3,0.7
 BHP,ZR,0,0,0,0,0,80,-1,0,-1,0.4625
 BHP,RF,50,50,0,23,0.5231593038821954,90,-1,0,-1,0.6111111111111112
 BHP,SVM,0,0,poly,23,0.5400267737617135,90,1,4,-1,0.5555555555555556
 BHP,KNN,0,0,hamming,12,0.5180722891566265,90,-1,0,3,0.5555555555555556
 BHP,ZR,0,0,0,0,0,90,-1,0,-1,0.5555555555555556
 BHP,RF,50,40,0,4,0.5524324324324325,100,-1,0,-1,0.62
 BHP,SVM,0,0,poly,10,0.505945945945946,100,0.5,4,-1,0.69
 BHP,KNN,0,0,chebyshev,10,0.5183783783783784,100,-1,0,3,0.31
 BHP,ZR,0,0,0,0,0,100,-1,0,-1,0.69
 CUZ,RF,40,10,0,18,0.49563046192259674,10,-1,0,-1,0.9
 CUZ,SVM,0,0,poly,11,0.5458177278401998,10,100,2,-1,0.9
 CUZ,KNN,0,0,braycurtis,10,0.415980024968789,10,-1,0,3,0.9
 CUZ,ZR,0,0,0,0,0,10,-1,0,-1,0.0
 CUZ,RF,10,10,0,19,0.4940880503144654,20,-1,0,-1,0.05
 CUZ,SVM,0,0,rbf,20,0.5680503144654088,20,100,0,-1,0.3
 CUZ,KNN,0,0,braycurtis,22,0.5147169811320754,20,-1,0,3,0.4
 CUZ,ZR,0,0,0,0,0,20,-1,0,-1,0.7
 CUZ,RF,20,10,0,23,0.5824873096446701,30,-1,0,-1,0.8333333333333334
 CUZ,SVM,0,0,rbf,14,0.5796954314720812,30,100,0,-1,0.7333333333333333
 CUZ,KNN,0,0,hamming,21,0.5408629441624365,30,-1,0,3,0.4
 CUZ,ZR,0,0,0,0,0,30,-1,0,-1,0.16666666666666666
 CUZ,RF,50,20,0,16,0.6017925736235595,40,-1,0,-1,0.775
 CUZ,SVM,0,0,linear,18,0.6524967989756723,40,100,0,-1,0.65
 CUZ,KNN,0,0,manhattan,22,0.5393085787451984,40,-1,0,3,0.575
 CUZ,ZR,0,0,0,0,0,40,-1,0,-1,0.725
 CUZ,RF,30,20,0,4,0.568,50,-1,0,-1,0.32
 CUZ,SVM,0,0,rbf,15,0.5633548387096774,50,100,0,-1,0.64
 CUZ,KNN,0,0,chebyshev,12,0.5269677419354839,50,-1,0,3,0.52
 CUZ,ZR,0,0,0,0,0,50,-1,0,-1,0.64
 CUZ,RF,10,50,0,3,0.56875,60,-1,0,-1,0.45
 CUZ,SVM,0,0,rbf,19,0.56875,60,100,0,-1,0.23333333333333334
 CUZ,KNN,0,0,euclidean,11,0.53125,60,-1,0,3,0.48333333333333334
 CUZ,ZR,0,0,0,0,0,60,-1,0,-1,0.23333333333333334
 CUZ,RF,50,10,0,1,0.5676741130091985,70,-1,0,-1,0.3
 CUZ,SVM,0,0,poly,11,0.5779237844940868,70,100,2,-1,0.7571428571428571
 CUZ,KNN,0,0,braycurtis,12,0.5537450722733246,70,-1,0,3,0.7428571428571429
 CUZ,ZR,0,0,0,0,0,70,-1,0,-1,0.15714285714285714
 CUZ,RF,20,30,0,17,0.5642384105960265,80,-1,0,-1,0.425
 CUZ,SVM,0,0,poly,17,0.5811920529801324,80,10,2,-1,0.0875
 CUZ,KNN,0,0,euclidean,17,0.5499337748344371,80,-1,0,3,0.3375
 CUZ,ZR,0,0,0,0,0,80,-1,0,-1,0.025
 CUZ,RF,40,10,0,1,0.5748663101604278,90,-1,0,-1,0.4
 CUZ,SVM,0,0,poly,10,0.5863636363636363,90,100,3,-1,0.6777777777777778
 CUZ,KNN,0,0,manhattan,14,0.5529411764705883,90,-1,0,3,0.28888888888888886
 CUZ,ZR,0,0,0,0,0,90,-1,0,-1,0.32222222222222224
 CUZ,RF,30,50,0,15,0.567881241565452,100,-1,0,-1,0.53
 CUZ,SVM,0,0,rbf,12,0.5784075573549258,100,5,0,-1,0.58
 CUZ,KNN,0,0,hamming,18,0.5322537112010797,100,-1,0,3,0.48
 CUZ,ZR,0,0,0,0,0,100,-1,0,-1,0.58
 CWEN,RF,10,10,0,20,0.4361111111111111,10,-1,0,-1,0.1
 CWEN,SVM,0,0,poly,13,0.49444444444444446,10,10,3,-1,0.1
 CWEN,KNN,0,0,hamming,20,0.4305555555555556,10,-1,0,3,0.1
 CWEN,ZR,0,0,0,0,0,10,-1,0,-1,0.1
 CWEN,RF,50,50,0,8,0.5605839416058395,20,-1,0,-1,0.5
 CWEN,SVM,0,0,rbf,11,0.5445255474452555,20,100,0,-1,0.75
 CWEN,KNN,0,0,canberra,11,0.5226277372262774,20,-1,0,3,0.75
 CWEN,ZR,0,0,0,0,0,20,-1,0,-1,0.75
 CWEN,RF,20,10,0,18,0.5615384615384615,30,-1,0,-1,0.4
 CWEN,SVM,0,0,linear,21,0.6446153846153846,30,5,0,-1,0.5
 CWEN,KNN,0,0,braycurtis,12,0.5430769230769231,30,-1,0,3,0.6333333333333333
 CWEN,ZR,0,0,0,0,0,30,-1,0,-1,0.5
 CWEN,RF,40,20,0,9,0.5580645161290323,40,-1,0,-1,0.55
 CWEN,SVM,0,0,linear,23,0.6080645161290322,40,10,0,-1,0.675
 CWEN,KNN,0,0,canberra,13,0.5177419354838709,40,-1,0,3,0.6
 CWEN,ZR,0,0,0,0,0,40,-1,0,-1,0.625
 CWEN,RF,20,20,0,5,0.5435897435897435,50,-1,0,-1,0.58
 CWEN,SVM,0,0,rbf,10,0.5606837606837607,50,10,0,-1,0.6
 CWEN,KNN,0,0,hamming,10,0.5196581196581197,50,-1,0,3,0.38
 CWEN,ZR,0,0,0,0,0,50,-1,0,-1,0.4
 CWEN,RF,50,30,0,12,0.5436363636363636,60,-1,0,-1,0.21666666666666667
 CWEN,SVM,0,0,poly,11,0.5854545454545454,60,5,4,-1,0.21666666666666667
 CWEN,KNN,0,0,canberra,12,0.5309090909090909,60,-1,0,3,0.45
 CWEN,ZR,0,0,0,0,0,60,-1,0,-1,0.16666666666666666
 CWEN,RF,40,20,0,6,0.5923076923076923,70,-1,0,-1,0.4
 CWEN,SVM,0,0,poly,15,0.6096153846153847,70,0.5,1,-1,0.24285714285714285
 CWEN,KNN,0,0,braycurtis,15,0.525,70,-1,0,3,0.3142857142857143
 CWEN,ZR,0,0,0,0,0,70,-1,0,-1,0.24285714285714285
 CWEN,RF,50,40,0,15,0.5711340206185567,80,-1,0,-1,0.3875
 CWEN,SVM,0,0,linear,17,0.6061855670103092,80,10,0,-1,0.4875
 CWEN,KNN,0,0,chebyshev,18,0.5216494845360825,80,-1,0,3,0.625
 CWEN,ZR,0,0,0,0,0,80,-1,0,-1,0.6375
 CWEN,RF,20,20,0,1,0.5222222222222223,90,-1,0,-1,0.37777777777777777
 CWEN,SVM,0,0,poly,10,0.58,90,0.5,1,-1,0.8111111111111111
 CWEN,KNN,0,0,canberra,18,0.5,90,-1,0,3,0.5
 CWEN,ZR,0,0,0,0,0,90,-1,0,-1,0.8111111111111111
 CWEN,RF,10,20,0,16,0.5714285714285714,100,-1,0,-1,0.55
 CWEN,SVM,0,0,rbf,20,0.5642857142857143,100,1,0,-1,0.67
 CWEN,KNN,0,0,chebyshev,15,0.5452380952380952,100,-1,0,3,0.66
 CWEN,ZR,0,0,0,0,0,100,-1,0,-1,0.73
 ABR,RF,30,30,0,23,0.5555921052631579,10,-1,0,-1,0.6
 ABR,SVM,0,0,rbf,20,0.5384868421052632,10,100,0,-1,0.6
 ABR,KNN,0,0,chebyshev,17,0.4680921052631579,10,-1,0,3,0.6
 ABR,ZR,0,0,0,0,0,10,-1,0,-1,0.6
 ABR,RF,10,10,0,6,0.46445182724252493,20,-1,0,-1,0.55
 ABR,SVM,0,0,rbf,15,0.5179401993355481,20,100,0,-1,0.1
 ABR,KNN,0,0,manhattan,13,0.440531561461794,20,-1,0,3,0.85
 ABR,ZR,0,0,0,0,0,20,-1,0,-1,0.0
 ABR,RF,40,10,0,9,0.5563025210084034,30,-1,0,-1,0.7333333333333333
 ABR,SVM,0,0,linear,10,0.4991596638655462,30,100,0,-1,0.23333333333333334
 ABR,KNN,0,0,manhattan,10,0.47294117647058825,30,-1,0,3,0.26666666666666666
 ABR,ZR,0,0,0,0,0,30,-1,0,-1,0.23333333333333334
 ABR,RF,40,20,0,19,0.5942176870748299,40,-1,0,-1,0.775
 ABR,SVM,0,0,linear,23,0.5659863945578232,40,100,0,-1,1.0
 ABR,KNN,0,0,braycurtis,12,0.49115646258503404,40,-1,0,3,0.775
 ABR,ZR,0,0,0,0,0,40,-1,0,-1,1.0
 ABR,RF,20,10,0,4,0.5539518900343643,50,-1,0,-1,0.72
 ABR,SVM,0,0,linear,22,0.5316151202749141,50,100,0,-1,0.66
 ABR,KNN,0,0,hamming,11,0.51340206185567,50,-1,0,3,0.38
 ABR,ZR,0,0,0,0,0,50,-1,0,-1,0.66
 ABR,RF,10,10,0,21,0.5523478260869565,60,-1,0,-1,0.45
 ABR,SVM,0,0,poly,10,0.5387826086956522,60,5,3,-1,0.45
 ABR,KNN,0,0,hamming,13,0.5008695652173913,60,-1,0,3,0.31666666666666665
 ABR,ZR,0,0,0,0,0,60,-1,0,-1,0.45
 ABR,RF,40,20,0,1,0.5640845070422535,70,-1,0,-1,0.6428571428571429
 ABR,SVM,0,0,poly,18,0.5584507042253521,70,10,2,-1,0.6428571428571429
 ABR,KNN,0,0,hamming,14,0.49295774647887325,70,-1,0,3,0.7
 ABR,ZR,0,0,0,0,0,70,-1,0,-1,0.6428571428571429
 ABR,RF,30,10,0,3,0.5049822064056939,80,-1,0,-1,0.75
 ABR,SVM,0,0,linear,17,0.5629893238434164,80,5,0,-1,0.7875
 ABR,KNN,0,0,hamming,10,0.501067615658363,80,-1,0,3,0.4
 ABR,ZR,0,0,0,0,0,80,-1,0,-1,0.75
 ABR,RF,30,40,0,1,0.5297297297297298,90,-1,0,-1,0.6777777777777778
 ABR,SVM,0,0,linear,10,0.5416216216216216,90,5,0,-1,0.9888888888888889
 ABR,KNN,0,0,hamming,10,0.5218018018018018,90,-1,0,3,0.9888888888888889
 ABR,ZR,0,0,0,0,0,90,-1,0,-1,0.9888888888888889
 ABR,RF,10,20,0,8,0.49744525547445256,100,-1,0,-1,0.75
 ABR,SVM,0,0,linear,13,0.5054744525547445,100,10,0,-1,1.0
 ABR,KNN,0,0,chebyshev,10,0.5113138686131387,100,-1,0,3,0.18
 ABR,ZR,0,0,0,0,0,100,-1,0,-1,1.0
 INXN,RF,10,20,0,8,0.42724458204334365,10,-1,0,-1,0.5
 INXN,SVM,0,0,linear,20,0.5312693498452012,10,10,0,-1,0.5
 INXN,KNN,0,0,euclidean,16,0.4321981424148607,10,-1,0,3,0.5
 INXN,ZR,0,0,0,0,0,10,-1,0,-1,0.3
 INXN,RF,10,10,0,21,0.48391167192429024,20,-1,0,-1,0.45
 INXN,SVM,0,0,poly,11,0.4946372239747634,20,5,2,-1,0.5
 INXN,KNN,0,0,braycurtis,10,0.4580441640378549,20,-1,0,3,0.55
 INXN,ZR,0,0,0,0,0,20,-1,0,-1,0.5
 INXN,RF,10,10,0,18,0.5387096774193548,30,-1,0,-1,1.0
 INXN,SVM,0,0,poly,19,0.5696774193548387,30,10,2,-1,0.8333333333333334
 INXN,KNN,0,0,braycurtis,15,0.5064516129032258,30,-1,0,3,0.5333333333333333
 INXN,ZR,0,0,0,0,0,30,-1,0,-1,1.0
 INXN,RF,40,10,0,15,0.5716171617161716,40,-1,0,-1,0.9
 INXN,SVM,0,0,poly,11,0.6072607260726073,40,100,2,-1,0.1
 INXN,KNN,0,0,euclidean,14,0.526072607260726,40,-1,0,3,0.9
 INXN,ZR,0,0,0,0,0,40,-1,0,-1,0.9
 INXN,RF,30,40,0,16,0.5703703703703704,50,-1,0,-1,0.34
 INXN,SVM,0,0,poly,10,0.5797979797979798,50,0.5,3,-1,0.64
 INXN,KNN,0,0,euclidean,11,0.5171717171717172,50,-1,0,3,0.64
 INXN,ZR,0,0,0,0,0,50,-1,0,-1,0.64
 INXN,RF,20,10,0,16,0.6593103448275862,60,-1,0,-1,0.7166666666666667
 INXN,SVM,0,0,rbf,12,0.6006896551724138,60,1,0,-1,0.3
 INXN,KNN,0,0,braycurtis,19,0.5537931034482758,60,-1,0,3,0.4
 INXN,ZR,0,0,0,0,0,60,-1,0,-1,0.3
 INXN,RF,40,20,0,3,0.5738515901060071,70,-1,0,-1,0.8
 INXN,SVM,0,0,poly,11,0.6,70,1,1,-1,0.5714285714285714
 INXN,KNN,0,0,hamming,12,0.550530035335689,70,-1,0,3,0.5714285714285714
