timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2014-08-29,9.75,9.75,9.75,9.75,8.9081,0,0.0,0.0909
2014-09-15,9.5,9.78,9.5,9.75,8.9081,6000,0.0,1.0
2014-09-16,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-09-17,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-09-18,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-09-19,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-09-22,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-09-23,9.5,9.5,9.5,9.75,8.9081,13926,0.0,1.0
2014-09-24,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-09-25,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-09-26,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-09-29,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-09-30,9.5,9.5,9.5,9.75,8.9081,35000,0.0,1.0
2014-10-01,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-02,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-03,9.5,9.5,9.5,9.75,8.9081,7000,0.0,1.0
2014-10-06,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-07,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-08,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-09,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-10,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-13,9.5,9.5,9.5,9.75,8.9081,5843,0.0,1.0
2014-10-14,9.5,9.5,9.5,9.75,8.9081,440,0.0,1.0
2014-10-15,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-16,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-17,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-20,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-21,8.5,8.5,8.5,9.75,8.9081,221875,0.0,1.0
2014-10-22,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-23,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-24,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-27,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-28,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-29,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-10-30,9.5,9.5,9.5,9.75,8.9081,363,0.0,1.0
2014-10-31,9.75,9.75,9.75,9.75,8.9081,0,0.0,1.0
2014-11-03,9.5,9.5,9.5,9.75,8.9081,293,0.0,1.0
2014-11-04,9.5,9.5,9.5,9.75,8.9081,797,0.0,1.0
2014-11-05,10.7,10.7,10.5,10.875,9.9359,18000,0.0,1.0
2014-11-06,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-11-07,10.7,10.7,10.7,10.875,9.9359,5280,0.0,1.0
2014-11-10,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-11-11,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-11-12,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-11-13,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-11-14,10.5,10.5,10.5,10.875,9.9359,23800,0.0,1.0
2014-11-17,10.5,10.5,10.5,10.875,9.9359,12375,0.0,1.0
2014-11-18,10.5,10.6,10.5,10.875,9.9359,27000,0.0,1.0
2014-11-19,10.6,10.6,10.6,10.875,9.9359,9321,0.0,1.0
2014-11-20,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-11-21,10.5,10.5,10.5,10.875,9.9359,5500,0.0,1.0
2014-11-24,10.5,10.5,10.5,10.875,9.9359,6600,0.0,1.0
2014-11-25,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-11-26,10.5,10.5,10.5,10.875,9.9359,2508,0.0,1.0
2014-11-28,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-12-01,10.0,10.0,10.0,10.875,9.9359,44220,0.0,1.0
2014-12-02,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-12-03,10.59,10.59,10.59,10.875,9.9359,20000,0.0,1.0
2014-12-04,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-12-05,9.5,9.5,9.5,10.875,9.9359,110000,0.0,1.0
2014-12-08,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-12-09,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-12-10,10.5,10.55,10.5,10.875,9.9359,3170,0.0,1.0
2014-12-11,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-12-12,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-12-15,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-12-16,10.875,10.875,10.875,10.875,9.9359,0,0.0,1.0
2014-12-17,10.0,10.0,10.0,10.25,9.3649,33333,0.0,1.0
2014-12-18,10.25,10.25,10.25,10.25,9.3649,0,0.0,1.0
2014-12-19,10.25,10.25,10.25,10.25,9.3649,0,0.0,1.0
2014-12-22,10.0,10.0,10.0,10.25,9.3649,3330,0.0,1.0
2014-12-23,10.0,10.0,10.0,10.25,9.3649,10660,0.0,1.0
2014-12-24,10.25,10.25,10.25,10.25,9.3649,0,0.0,1.0
2014-12-26,10.25,10.25,10.25,10.25,9.3649,0,0.0,1.0
2014-12-29,10.25,10.25,10.25,10.25,9.3649,0,0.0,1.0
2014-12-30,10.25,10.25,10.25,10.25,9.3649,0,0.0,1.0
2014-12-31,10.25,10.25,10.25,10.25,9.3649,0,0.0,1.0
2015-01-02,10.25,10.25,10.25,10.25,9.3649,0,0.0,1.0
2015-01-05,10.25,10.25,10.25,10.25,9.3649,0,0.0,1.0
2015-01-06,10.1,10.1,10.1,10.125,9.2507,11843,0.0,1.0
2015-01-07,10.125,10.125,10.125,10.125,9.2507,0,0.0,1.0
2015-01-08,9.75,9.75,9.75,10.125,9.2507,15400,0.0,1.0
2015-01-09,10.125,10.125,10.125,10.125,9.2507,0,0.0,1.0
2015-01-12,9.75,9.75,9.75,10.125,9.2507,7272,0.0,1.0
2015-01-13,10.125,10.125,10.125,10.125,9.2507,0,0.0,1.0
2015-01-14,9.25,9.25,9.25,10.0,9.1365,42798,0.0,1.0
2015-01-15,9.75,9.75,9.75,10.0,9.1365,14963,0.0,1.0
2015-01-16,10.0,10.0,10.0,10.0,9.1365,0,0.0,1.0
2015-01-20,10.0,10.0,10.0,10.0,9.1365,0,0.0,1.0
2015-01-21,10.0,10.0,10.0,10.0,9.1365,0,0.0,1.0
