Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 INXN,RF,50,20,0,14,0.5583333333333333,80,-1,0,-1,0.5625
 INXN,SVM,0,0,poly,0,0.5354166666666667,80,1,3,-1,0.6875
 INXN,KNN,0,0,braycurtis,0,0.5756944444444444,80,-1,0,3,0.6625
 INXN,ZR,0,0,0,0,0,80,-1,0,-1,0.6875
 INXN,RF,20,10,0,14,0.5822695035460993,90,-1,0,-1,0.5777777777777777
 INXN,SVM,0,0,poly,0,0.5709219858156028,90,100,3,-1,0.5777777777777777
 INXN,KNN,0,0,euclidean,0,0.5595744680851064,90,-1,0,9,0.5666666666666667
 INXN,ZR,0,0,0,0,0,90,-1,0,-1,0.5777777777777777
 INXN,RF,30,50,0,14,0.5752727272727273,100,-1,0,-1,0.57
 INXN,SVM,0,0,rbf,0,0.5367272727272727,100,5,0,-1,0.59
 INXN,KNN,0,0,euclidean,0,0.6036363636363636,100,-1,0,11,0.64
 INXN,ZR,0,0,0,0,0,100,-1,0,-1,0.59
 APH,RF,10,10,0,14,0.537269372693727,10,-1,0,-1,0.6
 APH,SVM,0,0,linear,0,0.6078720787207872,10,1,0,-1,0.1
 APH,KNN,0,0,canberra,0,0.547109471094711,10,-1,0,11,0.8
 APH,ZR,0,0,0,0,0,10,-1,0,-1,0.1
 APH,RF,40,10,0,14,0.5153846153846153,20,-1,0,-1,0.75
 APH,SVM,0,0,rbf,0,0.5409429280397022,20,100,0,-1,0.65
 APH,KNN,0,0,canberra,0,0.5220843672456575,20,-1,0,11,0.65
 APH,ZR,0,0,0,0,0,20,-1,0,-1,0.85
 APH,RF,40,10,0,14,0.4938673341677096,30,-1,0,-1,0.1
 APH,SVM,0,0,rbf,0,0.5156445556946183,30,0.5,0,-1,0.23333333333333334
 APH,KNN,0,0,chebyshev,0,0.4750938673341677,30,-1,0,9,0.16666666666666666
 APH,ZR,0,0,0,0,0,30,-1,0,-1,0.23333333333333334
 APH,RF,20,10,0,14,0.5505674653215636,40,-1,0,-1,0.95
 APH,SVM,0,0,rbf,0,0.5715006305170239,40,0.5,0,-1,1.0
 APH,KNN,0,0,braycurtis,0,0.5437578814627995,40,-1,0,9,0.675
 APH,ZR,0,0,0,0,0,40,-1,0,-1,1.0
 APH,RF,50,10,0,14,0.5559796437659033,50,-1,0,-1,0.54
 APH,SVM,0,0,rbf,0,0.6020356234096692,50,0.5,0,-1,0.62
 APH,KNN,0,0,chebyshev,0,0.5633587786259542,50,-1,0,3,0.52
 APH,ZR,0,0,0,0,0,50,-1,0,-1,0.62
 APH,RF,20,10,0,14,0.5632862644415918,60,-1,0,-1,0.43333333333333335
 APH,SVM,0,0,poly,0,0.6210526315789474,60,0.5,3,-1,0.36666666666666664
 APH,KNN,0,0,canberra,0,0.5535301668806162,60,-1,0,11,0.35
 APH,ZR,0,0,0,0,0,60,-1,0,-1,0.36666666666666664
 APH,RF,40,10,0,14,0.5754204398447607,70,-1,0,-1,0.38571428571428573
 APH,SVM,0,0,poly,0,0.634411384217335,70,10,3,-1,0.2
 APH,KNN,0,0,euclidean,0,0.5909443725743855,70,-1,0,7,0.38571428571428573
 APH,ZR,0,0,0,0,0,70,-1,0,-1,0.2
 APH,RF,20,10,0,14,0.6109660574412533,80,-1,0,-1,0.5625
 APH,SVM,0,0,linear,0,0.6386422976501306,80,5,0,-1,0.4
 APH,KNN,0,0,braycurtis,0,0.591644908616188,80,-1,0,11,0.7
 APH,ZR,0,0,0,0,0,80,-1,0,-1,0.4
 APH,RF,50,10,0,14,0.6081686429512516,90,-1,0,-1,0.6666666666666666
 APH,SVM,0,0,linear,0,0.6329380764163373,90,100,0,-1,0.7888888888888889
 APH,KNN,0,0,canberra,0,0.586034255599473,90,-1,0,11,0.7444444444444445
 APH,ZR,0,0,0,0,0,90,-1,0,-1,0.7888888888888889
 APH,RF,40,10,0,14,0.6090305444887119,100,-1,0,-1,0.67
 APH,SVM,0,0,rbf,0,0.6416998671978752,100,0.5,0,-1,0.7
 APH,KNN,0,0,chebyshev,0,0.597875166002656,100,-1,0,11,0.72
 APH,ZR,0,0,0,0,0,100,-1,0,-1,0.7
 
