Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 BHP,KNN,0,0,hamming,0,0.5340909090909091,40,-1,0,5,0.675
 BHP,ZR,0,0,0,0,0,40,-1,0,-1,1.0
 BHP,RF,40,50,0,14,0.5296815286624204,50,-1,0,-1,0.36
 BHP,SVM,0,0,linear,0,0.556687898089172,50,5,0,-1,0.98
 BHP,KNN,0,0,manhattan,0,0.553375796178344,50,-1,0,5,0.22
 BHP,ZR,0,0,0,0,0,50,-1,0,-1,1.0
 BHP,RF,40,30,0,14,0.5111681643132221,60,-1,0,-1,0.4666666666666667
 BHP,SVM,0,0,linear,0,0.5525032092426188,60,10,0,-1,0.4666666666666667
 BHP,KNN,0,0,braycurtis,0,0.5373555840821566,60,-1,0,9,0.5333333333333333
 BHP,ZR,0,0,0,0,0,60,-1,0,-1,0.5
 BHP,RF,50,10,0,14,0.5349740932642487,70,-1,0,-1,0.34285714285714286
 BHP,SVM,0,0,linear,0,0.5536269430051813,70,5,0,-1,0.32857142857142857
 BHP,KNN,0,0,manhattan,0,0.5683937823834196,70,-1,0,7,0.5857142857142857
 BHP,ZR,0,0,0,0,0,70,-1,0,-1,0.32857142857142857
 BHP,RF,50,30,0,14,0.5437908496732026,80,-1,0,-1,0.5
 BHP,SVM,0,0,poly,0,0.552156862745098,80,0.5,3,-1,0.4625
 BHP,KNN,0,0,manhattan,0,0.5615686274509804,80,-1,0,5,0.75
 BHP,ZR,0,0,0,0,0,80,-1,0,-1,0.4625
 BHP,RF,10,20,0,14,0.48853754940711464,90,-1,0,-1,0.6222222222222222
 BHP,SVM,0,0,rbf,0,0.5520421607378129,90,0.5,0,-1,0.5222222222222223
 BHP,KNN,0,0,hamming,0,0.5259552042160738,90,-1,0,5,0.6111111111111112
 BHP,ZR,0,0,0,0,0,90,-1,0,-1,0.5222222222222223
 BHP,RF,10,40,0,14,0.4875,100,-1,0,-1,0.41
 BHP,SVM,0,0,rbf,0,0.548936170212766,100,0.5,0,-1,0.67
 BHP,KNN,0,0,hamming,0,0.5396276595744681,100,-1,0,3,0.7
 BHP,ZR,0,0,0,0,0,100,-1,0,-1,0.67
 CUZ,RF,10,10,0,14,0.5338253382533825,10,-1,0,-1,0.1
 CUZ,SVM,0,0,poly,0,0.5965559655596556,10,0.5,3,-1,0.1
 CUZ,KNN,0,0,canberra,0,0.5323493234932349,10,-1,0,11,0.6
 CUZ,ZR,0,0,0,0,0,10,-1,0,-1,0.1
 CUZ,RF,50,10,0,14,0.4856079404466501,20,-1,0,-1,0.6
 CUZ,SVM,0,0,linear,0,0.5821339950372209,20,100,0,-1,0.6
 CUZ,KNN,0,0,canberra,0,0.4704714640198511,20,-1,0,5,0.65
 CUZ,ZR,0,0,0,0,0,20,-1,0,-1,0.6
 CUZ,RF,40,10,0,14,0.43375,30,-1,0,-1,0.13333333333333333
 CUZ,SVM,0,0,linear,0,0.4605,30,100,0,-1,0.4
 CUZ,KNN,0,0,euclidean,0,0.45225,30,-1,0,3,0.13333333333333333
 CUZ,ZR,0,0,0,0,0,30,-1,0,-1,0.03333333333333333
 CUZ,RF,40,10,0,14,0.47994955863808325,40,-1,0,-1,0.775
 CUZ,SVM,0,0,rbf,0,0.5021437578814628,40,5,0,-1,0.9
 CUZ,KNN,0,0,braycurtis,0,0.4728877679697352,40,-1,0,3,0.575
 CUZ,ZR,0,0,0,0,0,40,-1,0,-1,0.65
 CUZ,RF,30,20,0,14,0.5195928753180662,50,-1,0,-1,0.62
 CUZ,SVM,0,0,rbf,0,0.533587786259542,50,5,0,-1,0.62
 CUZ,KNN,0,0,euclidean,0,0.5603053435114503,50,-1,0,3,0.52
 CUZ,ZR,0,0,0,0,0,50,-1,0,-1,0.62
 CUZ,RF,20,10,0,14,0.5171794871794871,60,-1,0,-1,0.45
 CUZ,SVM,0,0,rbf,0,0.5525641025641026,60,1,0,-1,0.016666666666666666
 CUZ,KNN,0,0,chebyshev,0,0.546923076923077,60,-1,0,7,0.35
 CUZ,ZR,0,0,0,0,0,60,-1,0,-1,0.016666666666666666
 CUZ,RF,20,30,0,14,0.5301423027166883,70,-1,0,-1,0.5857142857142857
 CUZ,SVM,0,0,poly,0,0.5604139715394567,70,0.5,3,-1,0.0
 CUZ,KNN,0,0,manhattan,0,0.5309184993531695,70,-1,0,3,0.7142857142857143
 CUZ,ZR,0,0,0,0,0,70,-1,0,-1,0.0
 CUZ,RF,10,20,0,14,0.5514360313315927,80,-1,0,-1,0.5125
 CUZ,SVM,0,0,poly,0,0.5932114882506527,80,0.5,3,-1,0.0
 CUZ,KNN,0,0,euclidean,0,0.5522193211488251,80,-1,0,3,0.5125
 CUZ,ZR,0,0,0,0,0,80,-1,0,-1,0.0
 CUZ,RF,40,10,0,14,0.5281578947368422,90,-1,0,-1,0.8222222222222222
 CUZ,SVM,0,0,poly,0,0.595,90,0.5,3,-1,0.3333333333333333
 CUZ,KNN,0,0,euclidean,0,0.5539473684210526,90,-1,0,3,0.5222222222222223
 CUZ,ZR,0,0,0,0,0,90,-1,0,-1,0.3333333333333333
 CUZ,RF,30,10,0,14,0.5840637450199203,100,-1,0,-1,0.82
 CUZ,SVM,0,0,poly,0,0.5928286852589641,100,0.5,3,-1,0.69
 CUZ,KNN,0,0,euclidean,0,0.5930942895086322,100,-1,0,7,0.68
 CUZ,ZR,0,0,0,0,0,100,-1,0,-1,0.69
 CWEN,RF,10,20,0,14,0.5974193548387097,10,-1,0,-1,0.3
 CWEN,SVM,0,0,linear,0,0.6774193548387096,10,5,0,-1,0.4
 CWEN,KNN,0,0,euclidean,0,0.5974193548387097,10,-1,0,7,0.4
 CWEN,ZR,0,0,0,0,0,10,-1,0,-1,0.4
 CWEN,RF,40,10,0,14,0.5288590604026846,20,-1,0,-1,1.0
 CWEN,SVM,0,0,linear,0,0.610738255033557,20,100,0,-1,1.0
 CWEN,KNN,0,0,euclidean,0,0.48456375838926175,20,-1,0,11,0.8
 CWEN,ZR,0,0,0,0,0,20,-1,0,-1,1.0
 CWEN,RF,30,30,0,14,0.5014084507042254,30,-1,0,-1,0.13333333333333333
 CWEN,SVM,0,0,poly,0,0.5140845070422535,30,5,3,-1,0.26666666666666666
 CWEN,KNN,0,0,manhattan,0,0.49859154929577465,30,-1,0,3,0.2
 CWEN,ZR,0,0,0,0,0,30,-1,0,-1,0.5
 CWEN,RF,30,10,0,14,0.5422222222222223,40,-1,0,-1,0.55
 CWEN,SVM,0,0,poly,0,0.5525925925925926,40,10,3,-1,0.425
 CWEN,KNN,0,0,braycurtis,0,0.56,40,-1,0,7,0.475
 CWEN,ZR,0,0,0,0,0,40,-1,0,-1,0.675
 CWEN,RF,50,40,0,14,0.5100775193798449,50,-1,0,-1,0.68
 CWEN,SVM,0,0,rbf,0,0.5596899224806201,50,0.5,0,-1,0.74
 CWEN,KNN,0,0,chebyshev,0,0.5705426356589147,50,-1,0,11,0.54
 CWEN,ZR,0,0,0,0,0,50,-1,0,-1,0.16
 CWEN,RF,20,40,0,14,0.5639344262295082,60,-1,0,-1,0.7166666666666667
 CWEN,SVM,0,0,rbf,0,0.6360655737704918,60,0.5,0,-1,0.06666666666666667
 CWEN,KNN,0,0,hamming,0,0.5426229508196722,60,-1,0,3,0.5166666666666667
 CWEN,ZR,0,0,0,0,0,60,-1,0,-1,0.06666666666666667
 CWEN,RF,20,10,0,14,0.5947826086956521,70,-1,0,-1,0.4857142857142857
 CWEN,SVM,0,0,poly,0,0.6869565217391305,70,0.5,3,-1,0.12857142857142856
 CWEN,KNN,0,0,manhattan,0,0.6,70,-1,0,9,0.5285714285714286
 CWEN,ZR,0,0,0,0,0,70,-1,0,-1,0.12857142857142856
 CWEN,RF,40,40,0,14,0.6454545454545455,80,-1,0,-1,0.7534246575342466
 CWEN,SVM,0,0,poly,0,0.6509090909090909,80,5,3,-1,0.5753424657534246
 CWEN,KNN,0,0,braycurtis,0,0.6527272727272727,80,-1,0,7,0.7123287671232876
 CWEN,ZR,0,0,0,0,0,80,-1,0,-1,0.5753424657534246
 CWEN,RF,40,30,0,14,0.5009523809523809,90,-1,0,-1,0.8857142857142857
 CWEN,SVM,0,0,poly,0,0.6133333333333333,90,1,3,-1,0.9857142857142858
 CWEN,KNN,0,0,hamming,0,0.5923809523809523,90,-1,0,3,0.7714285714285715
 CWEN,ZR,0,0,0,0,0,90,-1,0,-1,0.9857142857142858
 CWEN,RF,20,20,0,14,0.5702970297029702,100,-1,0,-1,0.5970149253731343
 CWEN,SVM,0,0,poly,0,0.6039603960396039,100,5,3,-1,0.9701492537313433
 CWEN,KNN,0,0,euclidean,0,0.6118811881188119,100,-1,0,9,0.6865671641791045
 CWEN,ZR,0,0,0,0,0,100,-1,0,-1,0.9701492537313433
 
